% Model,Untitled.mph
% Version,COMSOL 6.0.0.405
% Date,"Jul 19 2023, 11:46"
% Dimension,1
% Nodes,1003
% Expressions,1
% Description,Function
% x (nm),an1(x)
399.9999999999999,0.03914345072206115
400.0239455430121,0.03918095663746548
400.26347982828787,0.03955762345307936
400.5031575466621,0.03993722274986038
400.74297878402183,0.04031976798943094
400.9829436263065,0.04070527256329491
401.2230521595067,0.04109374979046945
401.4633044696647,0.04148521291509685
401.7037006428739,0.04187967510403155
401.94424076527963,0.04227714944440576
402.1849249230786,0.042677648941170335
402.4257532025191,0.04308118651461357
402.66672568990134,0.04348777499785738
402.9078424715768,0.04389742713432917
403.14910363394944,0.04431015557521368
403.3905092634736,0.04472597287687727
403.63205944665646,0.04514489149827661
403.87375427005685,0.04556692379833899
404.1155938202853,0.045992082033322716
404.3575781840042,0.04642037835415493
404.5997074479278,0.04685182480374766
404.84198169882245,0.04728643331429134
405.0844010235062,0.04772421570452651
405.32696550884924,0.04816518367699449
405.5696752417738,0.04860934881526557
405.8125303092544,0.049056722581147016
406.05553079831674,0.049507316311866466
406.2986767960395,0.04996114121724026
406.5419683895533,0.050418208376815314
406.7854056660409,0.05087852873699267
407.02898871273715,0.05134211310812976
407.27271761692936,0.051808972161623584
407.5165924659569,0.0522791164269717
407.7606133472115,0.052752556288815214
408.00478034813733,0.05322930198396067
408.2490935562307,0.053709363598383145
408.49355305904095,0.05419275106421062
408.7381589441685,0.054679474156685455
408.98291129926747,0.05516954249111452
409.22781021204406,0.05566296551979358
409.47285577025696,0.05615975252891663
409.71804806171747,0.05665991263546716
409.96338717428944,0.05716345478409082
410.2088731958893,0.057670387743951196
410.4545062144862,0.05818072010556839
410.70028631810186,0.058694460277640303
410.94621359481084,0.05921161648384767
411.1922881327407,0.05973219675964363
411.4385100200707,0.06025620894902309
411.684879345034,0.060783660701285006
411.93139619591625,0.061314559467770396
412.178060661056,0.06184891249859085
412.42487282884457,0.06238672683933986
412.6718327877263,0.06292800932779181
412.91894062619855,0.06347276659058587
413.1661964328115,0.0640210050398965
413.41360029616845,0.06457273087009159
413.66115230492585,0.06512795005437738
413.9088525477935,0.06568666834143178
414.1567011135332,0.06624889125202178
414.40469809096095,0.0668146240756183
414.6528435689458,0.06738387186699119
414.90113763640977,0.06795663944279716
415.1495803823282,0.06853293137815829
415.3981718957299,0.06911275200322965
415.6469122656966,0.06969610539975764
415.8958015813637,0.07028299539763079
416.1448399319198,0.07087342557142093
416.3940274066071,0.0714673992369174
416.6433640947214,0.07206491944765446
416.8928500856109,0.07266598899142776
417.1424854686785,0.07327061038681332
417.3922703333802,0.07387878587967217
417.6422047692256,0.07449051743965339
417.8922888657779,0.07510580675669318
418.1425227126539,0.07572465523750772
418.392906399524,0.07634706400208455
418.64344001611244,0.07697303388016968
418.8941236521971,0.0776025654077529
419.14495739760963,0.07823565882355103
419.3959413422359,0.07887231406549104
419.64707557601434,0.07951253076718727
419.8983601889385,0.0801563082544297
420.14979527105544,0.08080364554166154
420.401380912466,0.08145454132846353
420.6531172033251,0.08210899399604002
420.9050042338416,0.08276700160370601
421.15704209427844,0.08342856188537892
421.4092308749525,0.08409367224607339
421.6615706662348,0.08476232975840038
421.91406155855054,0.08543453115907294
422.1667036423793,0.08611027284541674
422.41949700825376,0.08678955087188435
422.67244174676205,0.08747236094658553
422.92553794854604,0.08815869842781582
423.17878570430196,0.08884855832059944
423.4321851047802,0.08954193527323975
423.68573624078573,0.09023882357388127
423.9394392031777,0.09093921714708139
424.1932940828697,0.0916431095503946
424.44730097082993,0.09235049397096921
424.7014599580807,0.09306136322215672
424.9557711356992,0.0937757097401368
425.2102345948174,0.09449352558055636
425.46485042662056,0.09521480241517985
425.7196187223499,0.0959395315285673
425.9745395733007,0.09666770381475782
426.2296130708231,0.09739930977397741
426.4848393063219,0.0981343395093644
426.7402183712564,0.0988727827237141
426.995750357141,0.09961462871624562
427.2514353555447,0.1003598663793881
427.50727345809133,0.10110848419559104
427.76326475646005,0.10186047023415792
428.01940934238377,0.10261581214809927
428.2757073076514,0.10337449717101997
428.5321587441064,0.10413651211402405
428.78876374364745,0.10490184336264907
429.045522398228,0.10567047687382879
429.30243479985666,0.10644239817288347
429.5595010405972,0.10721759235054036
429.81672121256844,0.10799604405998371
430.07409540794436,0.10877773751393634
430.3316237189542,0.10956265648177411
430.58930623788234,0.1103507842866726
430.8471430570688,0.11114210380278909
431.1051342689079,0.11193659745247489
431.3632799658502,0.11273424720353388
431.6215802404015,0.11353503456650707
431.8800351851227,0.11433894059200041
432.13864489263045,0.11514594586805128
432.3974094555965,0.11595603051753323
432.6563289667484,0.11676917419560323
432.9154035188691,0.11758535608718955
433.17463320479703,0.11840455490452219
433.4340181174264,0.11922674888470837
433.6935583497072,0.12005191578735237
433.9532539946441,0.12088003289221634
434.21310514529864,0.12171107699693912
434.47311189478756,0.12254502441479062
434.7332743362834,0.12338185097248136
434.9935925630145,0.12422153200802055
435.2540666682651,0.12506404236862473
435.5146967453752,0.12590935640867695
435.77548288774074,0.1267574479877413
436.0364251888136,0.12760829046862854
436.29752374210153,0.12846185671551738
436.5587786411688,0.12931811909213387
436.82018997963434,0.13017704945997907
437.0817578511746,0.1310386191766294
437.3434823495214,0.13190279909408067
437.60536356846296,0.13276955955716066
437.86740160184354,0.13363887040199984
438.1295965435636,0.13451070095456366
438.3919484875798,0.13538502002924846
438.65445752790504,0.13626179592754098
438.9171237586087,0.13714099643674274
439.1799472738163,0.1380225888287599
439.44292816771014,0.1389065398589609
439.70606653452785,0.13979281576509747
439.9693624685645,0.14068138226630456
440.23281606417135,0.1415722045621594
440.49642741575616,0.1424652473318173
440.7601966177832,0.1433604747332171
441.0241237647732,0.14425785040236008
441.28820895130366,0.14515733745266346
441.5524522720086,0.1460588984743875
441.8168538215788,0.14696249553413832
442.08141369476164,0.14786809017444877
442.3461319863616,0.14877564341343621
442.611008791239,0.1496851157445348
442.87604420431177,0.1505964671363185
443.14123832055463,0.1515096570323927
443.4065912349989,0.15242464435137273
443.672103042733,0.15334138748694512
443.9377738389022,0.15425984430801107
444.20360371870873,0.15517997215891355
444.46959277741183,0.15610172785975154
444.73574111032787,0.157025067706779
445.00204881283014,0.1579499474728903
445.2685159803496,0.15887632240819666
445.53514270837303,0.1598041472406825
445.8019290924457,0.16073337617696717
446.0688752281696,0.16166396290314122
446.33598121120394,0.16259586058570222
446.6032471372654,0.16352902187258175
446.8706731021277,0.16446339889426353
447.13825920162213,0.16539894326499768
447.4060055316373,0.16633560608410736
447.6739121881192,0.1672733379373925
447.94197926707125,0.1682120888986285
448.21020686455483,0.169151808531164
448.4785950766877,0.17009244588960948
448.7471439996462,0.17103394952163664
449.015853729664,0.17197626746986572
449.2847243630323,0.17291934727385672
449.5537559961,0.1738631359722021
449.82294872527376,0.1748075801047196
450.09230264701785,0.1757526257147466
450.36181785785436,0.176698218351538
450.63149445436324,0.17764430307276718
450.90133253318214,0.1785908244471296
451.1713321910071,0.1795377265570536
451.4414935245908,0.18048495300150869
451.711816630745,0.18143244689893268
451.98230160633915,0.18238015089025258
452.2529485483006,0.18332800714201697
452.52375755361487,0.1842759573496366
452.7947287193254,0.1852239427407299
453.06586214253383,0.1861719040785791
453.3371579204,0.18711978166569346
453.60861615014176,0.18806751534748162
453.88023692903533,0.18901504451603418
454.1520203544151,0.1899623081140147
454.4239665236741,0.19090924463866438
454.69607553426266,0.191855792145908
454.9683474836905,0.192801888254586
455.24078246952536,0.19374747015078383
455.5133805893934,0.19469247459227884
455.78614194097935,0.1956368379130986
456.0590666220262,0.1965804960281901
456.33215473033573,0.19752338443820253
456.6054063637681,0.19846543823438031
456.87882162024215,0.19940659210357078
457.1524005977358,0.20034678033334496
457.4261433942842,0.20128593681722357
457.70005010798275,0.20222399506003125
457.974120836985,0.20316088818334885
458.24835567950316,0.20409654893108517
458.5227547338085,0.20503090967516194
458.797318098231,0.20596390242131055
459.0720458711595,0.206895458814981
459.34693815104185,0.2078255101473666
459.62199503638476,0.2087539873615376
459.8972166257539,0.20968082105869054
460.1726030177741,0.210605941504509
460.44815431112954,0.2115292786356375
460.7238706045623,0.21245076206626176
460.99975199687486,0.21337032109481363
461.2757985869284,0.21428788471077445
461.5520104736432,0.21520338160159613
461.82838775599896,0.2161167401597331
462.1049305330345,0.21702788848978258
462.38163890384817,0.21793675441573834
462.6585129675974,0.21884326548835065
462.93555282349905,0.21974734899259823
463.2127585708295,0.2206489319552692
463.49013030892496,0.2215479411526495
463.7676681371798,0.22244430311831503
464.04537215504917,0.22333794415104308
464.3232424620474,0.2242287903228173
464.6012791577485,0.2251167674869462
464.8794823417859,0.22600180128628422
465.1578521138528,0.22688381716155914
465.4363885737022,0.22776274035980262
465.71509182114653,0.2286384959428837
465.99396195605834,0.22951100879614597
466.2729990783697,0.23038020363714456
466.5522032880732,0.23124600502448736
466.83157468521983,0.23210833736676717
467.11111336992184,0.2329671249316078
467.39081944235096,0.23382229185479386
467.670693002739,0.23467376214950528
467.9507341513777,0.235521459715645
468.23094298861884,0.23636530834926242
468.5113196148744,0.23720523175207092
468.79186413061643,0.23804115354105723
469.07257663637705,0.2388729972581828
469.3534572327487,0.239700686380176
469.6345060203845,0.24052414432841324
469.9157230999964,0.24134329447888328
470.1971085723581,0.24215806017224947
470.4786625383031,0.2429683647239851
470.76038509872546,0.24377413143459917
471.0422763545794,0.24457528359994266
471.32433640687987,0.24537174452159644
471.606565356702,0.2461634375173382
471.8889633051817,0.24695028593168825
472.1715303535152,0.24773221314653082
472.4542666029597,0.24850914259181184
472.73717215483305,0.2492809977563088
473.02024711051274,0.2500477021984698
473.3034915714382,0.25080917955733123
473.5869056391091,0.25156535356349424
473.8704894150859,0.25231614805017294
474.15424300099,0.25306148696430664
474.4381664985035,0.25380129437773463
474.7222600093695,0.2545354944984328
475.0065236353919,0.2552640116818096
475.2909574784357,0.25598677044206
475.5755616404268,0.25670369546357363
475.8603362233526,0.2574147116123991
476.1452813292603,0.25811974394775483
476.4303970602594,0.25881871773359844
476.7156835185202,0.25951155845023544
477.00114080627424,0.26019819180597703
477.2867690258141,0.2608785437488414
477.5725682794938,0.2615525404782955
477.8585386697285,0.26222010845703714
478.14468029899473,0.2628811744228126
478.4309932698304,0.26353566540027057
478.71747768483493,0.26418350871284746
479.00413364666895,0.26482463199468326
479.2909612580551,0.26545896320256684
479.5779606217763,0.2660864306279011
479.86513184067826,0.2667069629087024
480.1524750176678,0.26732048904160927
480.4399902557135,0.2679269383939165
480.7276776578454,0.2685262407156228
481.0155373271553,0.2691183261514926
481.3035693667968,0.2697031252531296
481.59177387998534,0.27028056899105757
481.8801509699979,0.27085058876680795
482.16870074017396,0.2714131164250123
482.4574232939135,0.27196808426549046
482.7463187346798,0.27251542505534654
483.03538716599746,0.2730550720410508
483.3246286914533,0.2735869589605207
483.614043414696,0.27411102005519006
483.9036314394365,0.2746271900820663
484.1933928694475,0.27513540432577344
484.48332780856424,0.2756355986105765
484.7734363606839,0.2761277093123865
485.06371862976584,0.2766116733707409
485.35417471983186,0.2770874283007602
485.64480473496627,0.27755491220507456
485.93560877931463,0.2780140637857169
486.226586957086,0.27846482235598774
486.5177393725514,0.27890712785227656
486.8090661300444,0.27934092084584694
