% Model,Untitled.mph
% Version,COMSOL 6.0.0.405
% Date,"Jul 19 2023, 11:41"
% Dimension,1
% Nodes,1003
% Expressions,1
% Description,Function
% x (nm),an1(x)
399.9999999999999,0.09718373972373803
400.0239455430121,0.09727685785853499
400.26347982828787,0.09821203064212805
400.5031575466621,0.09915448406861888
400.74297878402183,0.10010425155996648
400.9829436263065,0.10106136636404255
401.2230521595067,0.10202586154875175
401.4633044696647,0.10299776999610252
401.7037006428739,0.10397712439621627
401.94424076527963,0.10496395724128327
402.1849249230786,0.1059583008194574
402.4257532025191,0.10696018720869575
402.66672568990134,0.10796964827054246
402.9078424715768,0.10898671564385173
403.14910363394944,0.11001142073846154
403.3905092634736,0.11104379472879873
403.63205944665646,0.11208386854744537
403.87375427005685,0.11313167287863472
404.1155938202853,0.11418723815169778
404.3575781840042,0.11525059453445363
404.5997074479278,0.11632177192654591
404.84198169882245,0.11740079995272332
405.0844010235062,0.11848770795606581
405.32696550884924,0.11958252499115873
405.5696752417738,0.12068527981721107
405.8125303092544,0.12179600089112362
406.05553079831674,0.12291471636049606
406.2986767960395,0.1240414540565965
406.5419683895533,0.1251762414872656
406.7854056660409,0.1263191058297749
407.02898871273715,0.1274700739236325
407.27271761692936,0.1286291722633413
407.5165924659569,0.12979642699110217
407.7606133472115,0.13097186388947224
408.00478034813733,0.1321555083739713
408.2490935562307,0.1333473854856409
408.49355305904095,0.1345475198835574
408.7381589441685,0.135755935837288
408.98291129926747,0.1369726572193188
409.22781021204406,0.13819770749741855
409.47285577025696,0.13943110972696543
409.71804806171747,0.14067288654322882
409.96338717428944,0.1419230601536048
410.2088731958893,0.14318165232980987
410.4545062144862,0.14444868440003186
410.70028631810186,0.145724177241038
410.94621359481084,0.1470081512702425
411.1922881327407,0.1483006264377359
411.4385100200707,0.1496016222182642
411.684879345034,0.15091115760319038
411.93139619591625,0.15222925109239546
412.178060661056,0.1535559206861566
412.42487282884457,0.1548911838769817
412.6718327877263,0.15623505764141415
412.91894062619855,0.1575875584317994
413.1661964328115,0.15894870216801887
413.41360029616845,0.16031850422919292
413.66115230492585,0.16169697944535072
413.9088525477935,0.163084142089072
414.1567011135332,0.16448000586708855
414.40469809096095,0.16588458391187993
414.6528435689458,0.1672978887732195
414.90113763640977,0.1687199324097033
415.1495803823282,0.17015072618025506
415.3981718957299,0.17159028083560465
415.6469122656966,0.1730386065097431
415.8958015813637,0.17449571271135922
416.1448399319198,0.17596160831525196
416.3940274066071,0.17743630155372597
416.6433640947214,0.1789198000079697
416.8928500856109,0.18041211059940684
417.1424854686785,0.18191323958105374
417.3922703333802,0.18342319252884123
417.6422047692256,0.18494197433293255
417.8922888657779,0.18646958918903134
418.1425227126539,0.18800604058967435
418.392906399524,0.18955133131552024
418.64344001611244,0.19110546342662818
