% Model,Untitled.mph
% Version,COMSOL 6.0.0.405
% Date,"Jul 19 2023, 11:43"
% Dimension,1
% Nodes,1003
% Expressions,1
% Description,Function
% x (nm),an1(x)
399.9999999999999,0.07018825646714413
400.0239455430121,0.07025550845338638
400.26347982828787,0.0709309110193147
400.5031575466621,0.07161157182733585
400.74297878402183,0.07229751501553135
400.9829436263065,0.07298876459625295
401.2230521595067,0.07368534445187626
401.4633044696647,0.07438727833051849
401.7037006428739,0.07509458984171175
401.94424076527963,0.07580730245203791
402.1849249230786,0.07652543948071923
402.4257532025191,0.07724902409516915
402.66672568990134,0.07797807930650288
402.9078424715768,0.07871262796500403
403.14910363394944,0.07945269275555555
403.3905092634736,0.08019829619302131
403.63205944665646,0.08094946061759943
403.87375427005685,0.08170620819012508
404.1155938202853,0.08246856088733728
404.3575781840042,0.0832365404971054
404.5997074479278,0.08401016861361649
404.84198169882245,0.0847894666325224
405.0844010235062,0.08557445574604752
405.32696550884924,0.08636515693805909
405.5696752417738,0.08716159097909688
405.8125303092544,0.08796377842136706
406.05553079831674,0.0887717395936916
406.2986767960395,0.08958549459643081
406.5419683895533,0.0904050632963585
406.7854056660409,0.0912304653215041
407.02898871273715,0.09206172005595681
407.27271761692936,0.09289884663463539
407.5165924659569,0.09374186393801823
407.7606133472115,0.09459079058684107
408.00478034813733,0.09544564493675706
408.2490935562307,0.09630644507296288
408.49355305904095,0.09717320880479145
408.7381589441685,0.09804595366026357
408.98291129926747,0.09892469688061914
409.22781021204406,0.09980945541480228
409.47285577025696,0.10070024591391949
409.71804806171747,0.10159708472566525
409.96338717428944,0.10249998788871457
410.2088731958893,0.1034089711270849
410.4545062144862,0.10432404984446746
410.70028631810186,0.10524523911852744
410.94621359481084,0.10617255369517514
411.1922881327407,0.10710600798280927
411.4385100200707,0.10804561604652416
411.684879345034,0.10899139160230416
411.93139619591625,0.1099433480111745
412.178060661056,0.11090149827333531
412.42487282884457,0.11186585502226457
412.6718327877263,0.11283643051879912
412.91894062619855,0.11381323664518844
413.1661964328115,0.11479628489912475
413.41360029616845,0.11578558638775042
413.66115230492585,0.1167811518216422
413.9088525477935,0.11778299150877422
414.1567011135332,0.11879111534845284
414.40469809096095,0.11980553282524663
414.6528435689458,0.12082625300288075
414.90113763640977,0.12185328451811905
415.1495803823282,0.12288663557462866
415.3981718957299,0.12392631393682557
415.6469122656966,0.12497232692370334
415.8958015813637,0.12602468140264833
416.1448399319198,0.12708338378323752
416.3940274066071,0.12814844001102432
416.6433640947214,0.12921985556131144
416.8928500856109,0.13029763543290493
